brand_name,product_description,full_price,discount_price,avg_rating,number_of_rating,image_url,product_details,available_option
Dell,"Dell Inspiron 15 3520 Laptop for Business & Students - with Microsoft Office Lifetime License, 15.6"" FHD Display, Intel Core i3-1215U, 16GB RAM, 1TB SSD, Wi-Fi, Bluetooth, Windows 11 Pro",0.0,599.99,0.0,0.0,,,"selected, i3|16GB RAM|1TB SSD, $599.99i3|16GB RAM|1TB SSD$599.99', 'i3|16GB RAM|512GB SSD, $539.99i3|16GB RAM|512GB SSDNow $539.99', 'i3|32GB RAM|1TB SSD, $689.99i3|32GB RAM|1TB SSD$689.99', 'i3|32GB RAM|2TB SSD, $739.99i3|32GB RAM|2TB SSD$739.99"
Visit the HP Store,"HP 15"", intel i3-1115 , 8GB RAM, 256GB SSD, Blue, Windows 11, 15-dy2792wm",0.0,0.0,4.3,0.0,,,
Visit the Skytech Gaming Store,"Skytech Shadow Gaming PC Desktop, INTEL Core i5 13400F, NVIDIA Geforce RTX 4070 Super, 1TB Gen4 SSD, 32GB RAM, Windows 11",0.0,0.0,4.9,20.0,,,"5500 | 3050 (6GB), $699.99$699.99', '5600X | 4060, $999.99$999.99', 'selected, 13400F | 4070S, $1,199.99Now $1,199.99"
Visit the HP Store,"HP 14"" FHD Pavilion x360 Laptop, Intel Core i5-1235U, 8GB, 256GB, Silver, Windows 11, 14-dy2050wm",0.0,0.0,4.2,267.0,,,
Microsoft,"Microsoft Surface Laptop Copilot+ PC (7th Edition) Touchscreen 13.8"" 2304 x 1536 Qualcomm Snapdragon X Elite 16GB RAM 512GB SSD Windows 11 - Graphite",0.0,0.0,0.0,0.0,,,
Visit the HP Store,"HP Stream 14"" Laptop, Intel Celeron N4120 Processor, 4GB RAM, 64GB eMMC + 64GB SD Card, Snowflake White, Windows 11 (S mode) with Office 365 1-yr",0.0,0.0,4.5,16.0,,,
HP,HP Chromebook Plus x360 14 inch FHD IPS Touch 2-in-1 Laptop with Google AI Intel Core i3-N305 8GB RAM 128GB UFS Meteor Silver,0.0,0.0,4.5,24.0,"https://i5.walmartimages.com/seo/HP-Chromebook-Plus-X360-14-inch-FHD-IPS-Touch-2-in-1-Laptop-with-Google-AI-Intel-Core-i3-N305-8GB-RAM-128GB-UFS-Meteor-Silver_48ee5319-afaa-44cc-998d-48be76e0f654.d8afe68bfc0cdb18ebfd765fb21f415e.jpeg?odnHeight=117&odnWidth=117&odnBg=FFFFFF', 'https://i5.walmartimages.com/seo/HP-Chromebook-Plus-X360-14-inch-FHD-IPS-Touch-2-in-1-Laptop-with-Google-AI-Intel-Core-i3-N305-8GB-RAM-128GB-UFS-Meteor-Silver_48ee5319-afaa-44cc-998d-48be76e0f654.d8afe68bfc0cdb18ebfd765fb21f415e.jpeg?odnHeight=640&odnWidth=640&odnBg=FFFFFF",,
ASUS,ASUS Chromebook Plus CX34 14 inch Touch Laptop with Google AI Intel Core i3-1215U 8GB RAM 128GB UFS Gray,369.0,329.0,4.5,63.0,"https://i5.walmartimages.com/seo/ASUS-Chromebook-Plus-CX34-14-inch-Touch-Laptop-with-Google-AI-Intel-Core-i3-1215U-8GB-RAM-128GB-UFS-Gray_d997f03d-1bc9-47c4-bbc9-298728f21c01.ba34890f4a3989e998d4ac0698904b29.jpeg?odnHeight=117&odnWidth=117&odnBg=FFFFFF', 'https://i5.walmartimages.com/seo/ASUS-Chromebook-Plus-CX34-14-inch-Touch-Laptop-with-Google-AI-Intel-Core-i3-1215U-8GB-RAM-128GB-UFS-Gray_d997f03d-1bc9-47c4-bbc9-298728f21c01.ba34890f4a3989e998d4ac0698904b29.jpeg?odnHeight=640&odnWidth=640&odnBg=FFFFFF",,
Apple,"2022 Apple MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 8GB RAM, 256GB SSD Storage, Silver",939.0,839.0,5.0,13.0,,,"selected, 256 GB, $839.00256 GBNow $839.00"
Apple,"Restored Apple MacBook Air (2017) 13.3-inch Intel Core i5 8GB RAM Mac OS 128GB SSD Bundle: Black Case, Wireless Mouse, Bluetooth/Wireless Airbuds By Certified 2 Day Express (Refurbished)",299.0,249.0,4.0,28.0,,,
Apple,"Restored Premium 2022 Apple MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 8GB RAM, 512GB SSD Storage, Midnight (Refurbished)",0.0,0.0,4.5,55.0,,,"256 GB256 GB', 'selected, 512 GB, $825.00512 GB$825.00"
Apple,"Restored Premium 2022 Apple MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 8GB RAM, 256GB SSD Storage, Silver (Refurbished)",0.0,0.0,4.5,55.0,,,"selected, 256 GB, $699.00256 GB$699.00', '512 GB512 GB"
Apple,"2022 Apple MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 8GB RAM, 256GB SSD Storage, Space Gray, Certified Pre-Owned",799.0,699.0,4.5,55.0,,,"selected, 256 GB, $699.00256 GBNow $699.00', '512 GB512 GB"
Apple,"Restored Premium 2022 Apple MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 8GB RAM, 256GB SSD Storage, Starlight (Refurbished)",0.0,0.0,4.5,55.0,,,"selected, 256 GB, $698.00256 GB$698.00', '512 GB512 GB"
Periphio,Periphio Firestorm Prebuilt Gaming PC | AMD Ryzen 5 5600X (4.6GHz Turbo) | Radeon RX 7600 (8GB) | 1TB M.2 NVMe SSD | 16GB DDR4 RAM | Windows 11 Computer | WiFi + BT,0.0,899.99,4.0,2.0,,,"selected, RX 7600 (8GB), $899.99RX 7600 (8GB)$899.99', 'RX 7700 XT (12GB), $1,199.99RX 7700 XT (12GB)$1,199.99', 'RX 7800 XT (16GB), $1,324.97RX 7800 XT (16GB)$1,324.97"
Apple,"2022 Apple MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 8GB RAM, 512GB SSD Storage, Silver",0.0,0.0,0.0,0.0,,,
Apple,"Open Box Apple MacBook Air with Apple M1 Chip (13-inch, 8GB RAM, 256GB SSD Storage) - Space Gray (Latest Model)",0.0,0.0,4.5,32.0,,,"selected, Gray, $525.99Gray$525.99"
